Name, Repository, Date, Message, Hash
skyler-ceronio,server,2019-07-18T17:08:59Z,"Remove ""(Item Total)"" from Modifier Name Column when no modifier is p…",3949c76c889505a295b0777f4977fe62bc78cc9b
marta,launcher,2018-03-03T00:56:15Z,Adding Spanish strings,37440a4861fafb5be95f1a38e279e740f30f5a08
marta,apps,2018-04-09T17:29:56Z,German delta strings GERMAN-23,1f86bdae5e42a0ecb793a3439db2fcc536105347
marta,android-help,2018-02-20T23:55:12Z,Spanish resources,f608ef75fe8abeee8adb3d9153a637976be08ff2
marta,cashlog,2018-03-03T00:33:26Z,Adding Spanish,f9dbf01f27c1469c108b0a809cacf6766da4df9a
marta,android-setup,2018-03-03T00:59:33Z,Added Spanish,d87a63176f1646b4488dc98c6fc52657ba2f5931
marta,inventory,2018-07-02T17:55:55Z,Adding Spanish string files for Inventory CLOVERINTL-666,525d18bc7c84d02b6dfa83ecef9a6bb361a8c97c
marta,discounts,2019-05-04T01:44:59Z,Adding Spanish translated file CLOVERINTL-916,76dda01157bda74d4459f8183b0773d51a793b82
marta,wireless-manager,2019-10-29T19:46:48Z,French languagefixes wireless manager CLOVERINTL-857,f945c5ebd08ef781362117dbe0f645b088a08842
marta,secure-payments,2018-03-03T00:32:42Z,Added Spanish,32d75856ec79890b654fc323490a0fa4b1db8814
marta,server,2018-03-22T02:48:51Z,Added Spanish,9a26c493c26072bfc8119d1b5dca92d7eb278ddf
keerthanaa,android-common,2018-07-19T17:42:39Z,[PLAFM-2697] Call get android id method based on device.,2ca1d8074e5c95a5649079c0c075d29e4e7412aa
keerthanaa,engine,2018-07-19T17:42:19Z,[PLAFM-2697] Get android id value from csf,dac47d86ef4a25201a8e17ef97f8b1758783a2be
keerthanaa,launcher,2020-08-10T21:31:43Z,Upgrade gradle plugin and gradle,fb661c99c79f064a23f412f92e7778e69d973ffb
keerthanaa,android-help,2019-01-03T21:18:06Z,AAF-825 : retreive clover cloud url and clover taget details to be di…,165aea5473d1415dff325996b7b7bd237902a604
keerthanaa,android-setup,2020-08-10T18:37:57Z,Build SRED disable agreement activity,d4ba97e1fd5d35ca7101b8789cd222cee9ae71f7
keerthanaa,epson-printer,2020-08-10T21:27:53Z,Upgrade gradle plugin and gradle,a4d72a193cd050399126905c10408160e1a34e60
andy-zolyak,android-build,2020-08-12T18:13:03Z,DP-4506: Disable zipflinger,401f686d148eebab244af93f8955d8d60890815c
andy-zolyak,customer-engagement,2019-07-10T15:04:37Z,CMA-311: BeaconScanningService started in background (#3682),9b065cb71e34c03a483cef64dc0a8f291838cc77
andy-zolyak,customers,2019-02-28T20:06:04Z,Fix keyboard not appearing when adding note,29033122c82ce1535183f083ea47143301a1b8f6
andy-zolyak,alipay,2019-11-12T20:03:52Z,Update Alipay to Android X,a6e0afeee1a85f812fea7d9e3dfedc6c82c0b275
hernan-carrozzo,server-load-testing,2018-07-19T00:54:21Z,"[ARG-300, ARG-266] XSD Changes for IPG MMID and new private label brands",9a90422ee9061bce7d0a095abdfc9a2157343027
hernan-carrozzo,payments,2019-10-22T20:05:13Z,[ARENG-5471][ARENG-5379] ARG - Register - Removing AVS Screen in chec…,011c2bf6a7f39047ff30a34778a034eefd61d068
hernan-carrozzo,remote-pay,2020-11-19T18:41:08Z,WIP [ARENG-4399] Remove DNI and passport from semi-integrated SDK,d488533778955da15e18cb29442e60537ead7a91
hernan-carrozzo,server,2018-07-19T00:54:21Z,"[ARG-300, ARG-266] XSD Changes for IPG MMID and new private label brands",9a90422ee9061bce7d0a095abdfc9a2157343027
kristelle-l,web-order-ahead,2020-09-22T17:41:35Z,COLO-620: [CWO] Link back to Clover.com domain from the footer (#743),306303f9f34c42377ecda594e62db1149374d0f2
kristelle-l,web-portal,2020-09-10T14:40:45Z,"FEAT: Add ability for merchant to decide when to send email/sms ""blas…",9987bcad431ab63d6223059ee062b77248cc871f
cprochazka,closeout,2020-11-26T07:48:39Z,[GER][TC][NEXO][DEMO2] Empty EOD for Multi TIDs - use acquirer TID in…,ff99b857e50a8da71938a37a88a89bc070ee3f35
jeff-kirby,web-legacy,2017-01-27T18:13:02Z,updated readme tiny bit,f9d9685fcb092b19f5dd127982bb27e09051a68f
jeff-kirby,web-portal,2019-05-24T17:49:14Z,"Revert ""Enterprise report segments""",7a75d1cb06d06d771f314096b6be6ae04569f255
jeff-kirby,server-load-testing,2016-03-08T17:00:29Z,added debug logging for category editing,0a4428a46ee4e2d0656d660e46138f817d6ddce7
jeff-kirby,android-common,2016-04-07T19:38:34Z,CLOVER-18148 send multipart entity from order inspector app,0009a4597d6f81ba413075cac854c7fed074d92d
jeff-kirby,core,2016-03-16T20:09:25Z,CLOVER-18476 Add cash log and totals and details by card type to tran…,fcdb14a6f39d0d86bad270a410cfabf74959cd5e
jeff-kirby,schema-tool,2016-05-02T21:03:09Z,CLOVER-19625 gift card summary,60aa8a5271742517fcb9aebd73147128e15cb469
jeff-kirby,reporting,2017-04-12T17:53:17Z,REP-430 filter payments report in device reporting app by device,3ab9f913179ce5154d7006f117fde1fc2a4312ae
jeff-kirby,orders,2019-10-07T18:20:24Z,AIR-3711 fix rounding issues if refunding 2 or more items,4370378631d182b18b2515efeea85e112e753490
jeff-kirby,server,2016-03-08T17:00:29Z,added debug logging for category editing,0a4428a46ee4e2d0656d660e46138f817d6ddce7
daphne-wang,apps,2019-04-08T22:47:46Z,Adding Content Descriptions to Carousels on App Market Main Page,9263eb909691c45e2e4f41d6b54bdce00e2e1784
rpeironcely,automated-diff-tracker,2020-05-24T19:46:54Z,Venv and visual studio directories added to .gitignore,a7e7910e1dcb5dcfadafd9f7641a1fda6652eff1
rpeironcely,ipg-mock-nexo,2020-07-03T08:56:10Z,Initial version,a0fa7615269e2267fdf954aebef2cfbd5ca214b6
eleazar-molina,web-legacy,2019-01-11T13:07:08Z,[ARENG-3162] - [web] Fix for timepickers erratic behaviour,ecc12bd80c9634e5a800d354881f611431b2508b
eleazar-molina,server-load-testing,2019-01-07T20:29:39Z,[ARENG-3177] - [server] Translate Price Type on Excel import,b93cc1b2277a0b310af6ed36e597cebde9d788c3
eleazar-molina,core,2019-06-26T14:15:06Z,[core] new constructor to include transactionInfo,b4622d2976a8faf4890a60146e0915336d4daee2
eleazar-molina,server,2019-01-07T20:29:39Z,[ARENG-3177] - [server] Translate Price Type on Excel import,b93cc1b2277a0b310af6ed36e597cebde9d788c3
kritika,engine,2017-08-18T23:58:18Z,MEXP-1536 Show notification toast whenever the power is disconnected …,b997c595df8df33418ed075fe02d66d61b88b55b
kritika,payments,2018-09-14T17:44:45Z,[PAYMENTS] Add translated strings for accor pr4oject,b89523595e277d063a71f84de5b2b5b5229a4961
kritika,authorizations,2018-08-31T01:52:50Z,[CIR][Authorizations]fixed build for authorizations app in origin/FEA…,b1eaca35b5c2318cddf2f858667da0d9f6d0584f
kritika,transactions,2018-09-21T22:40:34Z,[TRANSACTIONS]Add ui to show merchant reference ID and token Id for a…,c2a3d37aa59dd3d5dfa005cd5c45b6411dccb2b0
kritika,employees,2017-11-21T19:46:07Z,Add fingerprint support for OOBE,c79fa7be9379f8f5581b7112d77e340644a59b2b
kritika,manualtransaction,2020-03-24T20:14:06Z,Delete LineItem with ClientEventType CUSTOM_LINE_ITEM_CANCELLED when …,7ba2b8d2ead77cfce8b928d4ffefe783ddeb1a2a
kritika,android-setup,2017-08-25T22:11:55Z,MEXP 1558 Pin Entry optionDisplaying in the setup app,e24f99ef9d521e5fafe0a61277beb74da3a2a924
kritika,cashadvance,2020-06-19T16:59:05Z,Setup Void button and processVoid,78cae1b4627e7cb7261f27360743d30e6845129c
kritika,secure-payments,2018-06-25T18:53:08Z,the deep link for tampered devices has changed with the new help web app,7c533eb57e86d2264cc644fd39df62c10c35950a
kritika,server,2019-06-18T21:29:30Z,"Populate Cardgrp in EBTRequestDetails, for a Balance Enquiry request",561e9c43e350e7935fa73aafc4ef5aa0de5fd259
arun-kesavan,web-legacy,2020-06-04T21:34:41Z,FIX: NLENG-728: locale datetime formatting fix (#98),e247c7ca287d5ab1d7e325757d4112ba7f4373da
mauro-biancari,android-common,2018-08-14T19:25:12Z,ARENG-1427: Removed fiscal printer objects from SDK that depends on t…,5fbeb64bb9d971ffa3711794cdfb1d67d09eb3ad
mauro-biancari,core,2019-05-09T19:17:09Z,ARENG-4455 Manual Card Entry - Expiration Date,120963b200ba68ad2e32a9c1f4083c032bf91d2d
mauro-biancari,engine,2018-08-14T19:27:12Z,ARENG-1427: Fiscal Printer configuration on Printers App,30fe84e097d669ccee719bab43649861f6d5b529
mauro-biancari,android-setup,2019-07-26T16:10:38Z,[Setup] ARENG-4674 Allow Non-Owners to Print Device Configuration Det…,d6902c40272ce6b3e01b4b1058fcb4001ee8afbb
mauro-biancari,fiscal-printer-ar,2018-08-14T17:46:59Z,ARENG-1427: Updated FiscalManager calls,e592657b25b606b7702e56c8004a969a5bc5f2ae
mauro-biancari,secure-payments,2018-12-19T20:44:57Z,"ARENG-3218: PROD - Inmediately After Terminal Activation, Clover does…",8772c776ab355e497b2d48f365daf940ae685e9c
mramaswamy,engine,2020-06-22T15:31:24Z,PAY-9520 SECURITY - User input path traversals in V1TenderBinderspaci…,03b4252b8932ed84be8a09a229ecb4632d504163
mramaswamy,terminal,2019-05-15T20:35:38Z,"PAY-7514 [Canada] [Stg1] Android: ""Check"" should be ""Cheque"" for Sale…",935f8f65e636bb888ccb0314d3735997ca6c5da8
mramaswamy,payments,2019-04-08T23:53:13Z,PAY-7351 [STG1][EBT]: Selected Item or Guest is still selectable afte…,9da1cb8cd55bb0771249fa709d5ff80bd416231a
mramaswamy,authorizations,2019-05-31T18:02:51Z,PAY-7664 GMC: Authorizations app support Code to support : USER FLOW …,89d3927e07f8034754dd837b30476fdb4eada31d
mramaswamy,transactions,2019-10-01T17:54:26Z,"PAY-8328 Refund not working for AliPay on Station 2018, mini and Flex",6e3e95f1113758386185cac9523575225a4ecc17
mramaswamy,android-setup,2019-04-15T16:50:00Z,"PAY-7375 [Canada] Android: ""Check"" should be ""Cheque"" under Tenders A…",a8293236bd4234bcaab3035c3e48c05d585cbfae
mramaswamy,valuelink,2019-05-08T00:31:30Z,PAY-7506 [Crashbot] NullPointerException at com.clover.giftcard.LoadC…,49b590c0a10463dcaa8db0258fe27bf877789e66
mramaswamy,ebt,2020-01-10T23:25:32Z,PAY-8786 All the Card transactions cancels after opening EBT app and …,b6f28f11ce8c8db31fdcc75efa560e4446597744
mramaswamy,secure-payments,2019-08-12T20:36:26Z,[DEV/STG1][GMC][Authorization] Canceling Signature doesn't prompt for…,1963ddd0ec151a54d70b20ebca792e75a3bfe319
mramaswamy,remote-pay,2019-07-01T18:13:39Z,"PAY-7794 [Dev1][GMC] When taking manual card entry on the GMC device,…",d21376933f6ddb81b28b13194ba98e1010715d14
maria-marske,web-legacy,2019-10-18T21:00:43Z,Translation for Web App Transactions,c73ea0738ad4790b5c381a6b56d8077f57211003
maria-marske,server-load-testing,2019-10-25T19:41:35Z,Set helper with new property for manual closeout per device,9173533939ba53190777fd789a32be2c3c4469c8
maria-marske,core,2020-05-18T23:40:52Z,Core new payment url object,3024bdd1652da81a253f2fe3981b4dc2df967c7f
maria-marske,server,2019-10-25T19:41:35Z,Set helper with new property for manual closeout per device,9173533939ba53190777fd789a32be2c3c4469c8
chao-chen,printers,2020-11-30T10:39:21Z,NLENG-2388 Apply Clover style to Order Printer selection screen modal…,4d22e39db916b93a85630c861d5c73d15b6fd9fe
Pradeep-Kaja,payment-spec,2020-08-12T22:40:01Z,PAYCORE-1259 Adding more details to void transactions and storing the…,9a2fdf1129379ec15101a3ebdf7da0b77cd474de
Pradeep-Kaja,core-payments,2019-05-23T23:54:19Z,Extend Paymets Diagnostic page,8903b18468aa83e9f341c1155bef7a9fa1f3c412
Pradeep-Kaja,android-common,2019-08-13T04:00:06Z,Adding a new method to fetch the bucket data for a given first 6 of a…,fe2428f501e4fad4aba4eaa9496f93d283c0e156
Pradeep-Kaja,clover-android-sdk,2020-10-30T21:43:48Z,PAYCORE-1259 Adding more details to void transaction and storing them…,dd530ba2c1b8dd6bd7b1f81a7b39b3dca3235311
Pradeep-Kaja,core,2019-06-25T20:31:37Z,PAYCORE-287,35f97092b3ada72022a267d37c430871facfc37b
Pradeep-Kaja,schema-tool,2019-12-09T23:37:22Z,Adding cashbackOptions and maxCashBack to PaymentConfiguration,b258fc74c507b336ac8d69beae88a2c39e1fdd93
Pradeep-Kaja,engine,2020-11-03T19:37:12Z,PAYCORE-1259 Adding more details to void transaction.,eb6979d544ef78b8714b54827c2772668ca17323
Pradeep-Kaja,transactions,2019-06-05T16:52:34Z,NPE in Transactions App,a1d713a643c4325d2f2aacab20a74cce48342487
Pradeep-Kaja,secure-payments,2019-05-23T23:54:19Z,Extend Paymets Diagnostic page,8903b18468aa83e9f341c1155bef7a9fa1f3c412
Pradeep-Kaja,server,2019-06-10T22:56:20Z,Add card expiry date to EBT pay request and Rapid Connect message,ee6b0352e38e3861cdcd1b3bbeaa8f5116466eaf
vinny-mandarapu,dra,2020-06-22T17:17:49Z,Merge pull request #51 from clover/DRA-4312-Vinny,a201c526b519d1d75f50bfac9449e9fd62e195d9
narbe-voskanian,server-load-testing,2019-07-14T20:14:24Z,Introduce client for uploading Android ROMs to GCS,590a08f3786c75aeceec5b5316ba24de62af01bb
narbe-voskanian,server,2019-07-14T20:14:24Z,Introduce client for uploading Android ROMs to GCS,590a08f3786c75aeceec5b5316ba24de62af01bb
indroniel,core-payments,2018-11-05T18:21:25Z,[stg1][SPA][android] During secure payment flow for the signature ver…,bfe2c77aa1e1a9c6077d8ff62a26441c6fb81e4a
indroniel,server-load-testing,2018-12-04T19:18:29Z,How to tell between technical and non-technical fallback?,a7a6899d4d818e5fec768253229c28a6b702f403
indroniel,android-common,2018-11-27T18:20:13Z,External authorization service - define and expose libraries,78f52c4e362f5225a50f55d36fe641c52dee80a5
indroniel,core,2018-11-13T23:30:06Z,External authorization service - enablement logics,69ee561a1e7d45f1b505b7cb60a6dcf864648b74
indroniel,schema-tool,2018-11-27T18:20:58Z,PAY-6190 :External authorization service - added the required request…,4543f6840f5036538fc3b25cc4197f7a327ba013
indroniel,engine,2019-02-07T00:49:16Z,Fix for the test cases for TestMerchant implementation,0481368855680306e89fc842a82467b73493de7b
indroniel,payments,2019-06-24T05:13:29Z,Remove uses of MerchantDevices in favor of MerchantDevicesV2,284356ffbfb1f2736654c38693942d36349092ec
indroniel,secure-payments,2018-11-05T18:21:25Z,[stg1][SPA][android] During secure payment flow for the signature ver…,bfe2c77aa1e1a9c6077d8ff62a26441c6fb81e4a
indroniel,server,2018-12-04T19:18:29Z,How to tell between technical and non-technical fallback?,a7a6899d4d818e5fec768253229c28a6b702f403
navtej-mann,core-payments,2019-11-22T20:39:01Z,added build configuration for amadis kernel,ecc876099733ade9b3c29562b41a37f0130d5ad9
navtej-mann,server-load-testing,2019-12-10T00:42:28Z,added EMV Private tag DF8301 for IPG reseller to indicate contactless…,1cf026f09abd34bfe66fd16b2bc86fc1376b6746
navtej-mann,android-common,2020-09-21T18:01:23Z,PAYCORE-1467: Fix NPE when the connected device is returned as null,fe58cbf023fef51619de59aa64c47b8857f47667
navtej-mann,core,2019-09-26T20:04:46Z,adding feature flag in payment terminal to support SCA for contactless,adb94053a4701aacd266b0d483c5964281cdb2fb
navtej-mann,schema-tool,2020-04-22T18:01:27Z,enhance emvconfiguration to support contactless terminal params info,803d0a77d9ed8a51153710e067a20b54edfa38b7
navtej-mann,payments,2019-10-21T17:06:47Z,checking deny compromised(SRED) before allowing manual entry,0fda704c256ce563339209bbdd3cfb76662b3e91
navtej-mann,secure-payments,2019-09-12T02:18:41Z,[SPA]don't show verification screen when payment failed,2b85ebf2e8ce348cb8ea6cdeea4a73358b2c0832
navtej-mann,remote-pay,2020-10-08T17:57:11Z,handling the refund print receipt message from remote display,6184881769eee04b3179f9c420e5ee47954f7ee1
navtej-mann,server,2019-12-10T00:42:28Z,added EMV Private tag DF8301 for IPG reseller to indicate contactless…,1cf026f09abd34bfe66fd16b2bc86fc1376b6746
alex2,android-common,2015-04-11T00:50:26Z,CLOVER-11956: add content description to EditText fields in add item,6184098fdd76b05e4cdaf05f64c02c526def6b33
alex2,clover-android-sdk,2015-10-28T22:51:35Z,CLOVER-14200: Fix intent filter,494cb2c9b71943538fb0caaaf126a2324cecab76
alex2,core,2017-07-12T23:00:24Z,Add CardlessPayment classes,e4cde98db4022aa0ec9e2360ad6d21459f8c297f
alex2,schema-tool,2016-06-22T17:47:26Z,Remove Setting.java from exclusions list,a49fef8b82e2f81fd3f87df56d726b8d7d1c09aa
alex2,engine,2015-10-16T00:28:40Z,CLOVER-15665: set number of lines fwd after print for MINI in receipt…,fd2fc44c25f1df7457d0f9cb0b0108d41f5ac9ba
alex2,fd-40-driver,2020-03-03T23:34:17Z,Block all contactless swipe transactions (with InputMethod.CONTACTLES…,ad41a2d74142c149bbfef8461be41360d49ee63c
alex2,terminal,2015-11-09T22:41:38Z,CLOVER-16664: Fix transparent button style,ae65bc6b3773e74439cb84df44f4b08e75b3360d
alex2,payments,2015-04-24T00:23:27Z,CLOVER-12353: Add content description to EditText fields in Payments …,fc8b52cf173688924efcf186d01a612ce247d9c5
alex2,secure-payments,2015-10-08T21:14:28Z,"CLOVER-10961: Changed the shades of the red, green, blue and yellow b…",55b294d4b00d3649888c6a104f4e2a7d0d0e872b
alex2,server,2015-10-09T20:03:31Z,CLOVER-14909: Fix time format in error message shown after reaching a…,7e92ab924bb49e8d2e0a6fd6f50a253134a82817
steve-chou,android-common,2016-11-28T21:35:29Z,CLOVER-20968 Bayleaf restyling for shifts common libraries,baca1b704a80c630a63685a39671feb9b93394b1
steve-chou,engine,2017-07-12T20:22:15Z,POS-3349: Manager override with sec card swipe,fa7c0ef4e800e88c003c3d5c521f0a84d565aec1
steve-chou,register,2017-08-30T23:31:23Z,POS-3706 update pre-auth dialog,73ba7fb40e28fbf8443abbfa9a6eda4532b83ff7
steve-chou,employees,2017-03-16T21:35:36Z,POS-2171 fixed grouping by name in the edit role screen,baaf176d9d483e6ce6517b0c02a6f65bc7cfe539
steve-chou,tables2,2017-10-25T19:50:46Z,POS-3904 sections UI,0ded93dc2e81ffcecf66fb2368aebcf1c30b610d
steve-chou,orders,2017-09-27T22:46:13Z,POS-3472 GA for Orders for Pre-Auths,f07536cd3092577c51854195e5d0e97ccfd227e4
steve-chou,happyhour,2019-08-23T21:48:57Z,POS-7418 fix screen rotating issue on bambooleaf,35a122360f0039c6b5fd47a3f0233b087069911a
steve-chou,shifts,2016-11-09T00:33:30Z,POS-539 Change clock_out_date from 'CLOCK OUT TIME' to 'CLOCK OUT DATE',b46e360105910c09272db39e5942253f6d16ab66
steve-chou,inventory,2017-01-29T04:21:57Z,POS-1661 inventory add-item screens,a3e42f459cab131b8af9c19e7995c666b7405a28
steve-chou,server,2020-07-20T23:53:03Z,POS-8865 create entry in setting table for  USE_REGISTER_ELIF_REFACTO…,4d69516090f15ff0d2ec1687cfc917a57aa1311f
rafael-riotinto,core-payments,2019-05-06T17:26:27Z,'PAYCORE-173: Multi-platform build for Kernel2 API',99ffb1656d762e811527b8b9b9a8bf63e56aa88d
rafael-riotinto,core,2019-05-03T17:07:32Z,PAYCORE-005: Kernel processing RPC,e2b576d32f45553ba4b919983af6ae16a0694cf7
rafael-riotinto,schema-tool,2019-08-12T21:46:49Z,PAYCORE-374 - PinScreenData schema for passing information to PIN Ent…,afc2749418b9a01931cc691f5e16291e3af2a4af
rafael-riotinto,secure-payments,2019-05-06T17:26:27Z,'PAYCORE-173: Multi-platform build for Kernel2 API',99ffb1656d762e811527b8b9b9a8bf63e56aa88d
baochau-nguyen,developer-stats,2020-07-02T15:40:22Z,Update README.md,846fe6822e3f5b9c84557bc566dc008889c699bd
arjun-chinya,core-payments,2018-11-07T17:42:55Z,Added Extra check to look for cash back entitlement before asking cus…,78199bfb7046998e06d6e5f42ce44ecfcb7213de
arjun-chinya,android-common,2017-12-12T17:40:46Z,As per JIRA AAF-314 method reference has been updated to use new rena…,d133da7e6e30ddc6dbf0303f269d918036ea9d96
arjun-chinya,core,2019-04-10T17:50:43Z,Added a new property Reversal Stan Ref Num,dda07f9f72b134cdbcf4cff8824cfd94f3daeb88
arjun-chinya,schema-tool,2019-04-10T16:41:03Z,Added a new property ReversalStanRefNum,6cfe100f07ffd7cf69643ff16bf011cff1c64eac
arjun-chinya,payments,2019-02-06T23:28:35Z,Dialog Crash Fix,0ddbd62c89d2e37bcac5ab85678747259ef014be
arjun-chinya,secure-payments,2018-11-07T17:42:55Z,Added Extra check to look for cash back entitlement before asking cus…,78199bfb7046998e06d6e5f42ce44ecfcb7213de
alexander-mayer,secure-payments,2020-11-24T07:12:18Z, - Integrated tip support for SPA (#5),70ed894f35657d6a101fd3143133bc78ce42ab3e
